央卫HUB,#genre#
CCTV5-体育,http://183.186.68.206:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://119.49.182.4:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.223.72.98:8003/rtp/226.0.2.209:9584
CCTV5-体育,http://60.223.72.98:8003/rtp/226.0.2.168:9256
CCTV5-体育,http://60.223.72.98:8003/rtp/226.0.2.22:8088
CCTV5-体育,http://123.139.57.170:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://home.yulei.online:9999/rtp/226.0.2.209:9584
CCTV5-体育,http://home.yulei.online:9999/rtp/226.0.2.168:9256
CCTV5-体育,http://home.yulei.online:9999/rtp/226.0.2.22:8088
CCTV5-体育,http://iptv.zhangliang.cc:8012/udp/225.0.4.143:7980
CCTV5-体育,http://iptv.zhangliang.cc:8012/udp/225.0.4.73:7980
CCTV5-体育,http://iptv.zhangliang.cc:8012/udp/225.0.4.139:7980
CCTV5-体育,http://27.15.245.77:10000/udp/225.0.4.143:7980
CCTV5-体育,http://27.15.245.77:10000/udp/225.0.4.73:7980
CCTV5-体育,http://27.15.245.77:10000/udp/225.0.4.139:7980
CCTV5-体育,http://123.12.186.252:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://116.179.125.231:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://116.179.125.231:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://116.179.93.169:8082/rtp/226.0.2.209:9584
CCTV5-体育,http://116.179.93.169:8082/rtp/226.0.2.168:9256
CCTV5-体育,http://116.179.93.169:8082/rtp/226.0.2.22:8088
CCTV5-体育,http://101.204.85.200:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://101.204.85.200:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://182.122.120.175:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://139.208.232.162:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.223.72.185:8002/rtp/226.0.2.209:9584
CCTV5-体育,http://60.223.72.185:8002/rtp/226.0.2.168:9256
CCTV5-体育,http://60.223.72.185:8002/rtp/226.0.2.22:8088
CCTV5-体育,http://27.11.57.209:8002/udp/225.0.4.143:7980
CCTV5-体育,http://27.11.57.209:8002/udp/225.0.4.73:7980
CCTV5-体育,http://27.11.57.209:8002/udp/225.0.4.139:7980
CCTV5-体育,http://183.184.47.157:8001/rtp/226.0.2.209:9584
CCTV5-体育,http://183.184.47.157:8001/rtp/226.0.2.168:9256
CCTV5-体育,http://183.184.47.157:8001/rtp/226.0.2.22:8088
CCTV5-体育,http://60.26.12.157:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.26.12.157:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://125.43.241.91:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://27.8.236.98:8001/udp/225.0.4.143:7980
CCTV5-体育,http://27.8.236.98:8001/udp/225.0.4.73:7980
CCTV5-体育,http://27.8.236.98:8001/udp/225.0.4.139:7980
CCTV5-体育,http://183.184.6.224:8001/rtp/226.0.2.209:9584
CCTV5-体育,http://183.184.6.224:8001/rtp/226.0.2.168:9256
CCTV5-体育,http://183.184.6.224:8001/rtp/226.0.2.22:8088
CCTV5-体育,http://116.138.241.240:9006/rtp/232.0.0.171:1234
CCTV5-体育,http://116.138.241.240:9006/rtp/232.0.0.93:1234
CCTV5-体育,http://121.19.134.146:808/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://121.19.134.146:808/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://139.227.221.241:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://27.9.189.66:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://112.226.228.106:22222/udp/239.253.254.192:8000
CCTV5-体育,http://112.226.228.106:22222/udp/239.253.254.80:8000
CCTV5-体育,http://27.11.48.253:8002/udp/225.0.4.143:7980
CCTV5-体育,http://27.11.48.253:8002/udp/225.0.4.73:7980
CCTV5-体育,http://27.11.48.253:8002/udp/225.0.4.139:7980
CCTV5-体育,http://171.127.237.211:8084/rtp/226.0.2.209:9584
CCTV5-体育,http://171.127.237.211:8084/rtp/226.0.2.168:9256
CCTV5-体育,http://171.127.237.211:8084/rtp/226.0.2.22:8088
CCTV5-体育,http://27.10.214.7:8002/udp/225.0.4.143:7980
CCTV5-体育,http://27.10.214.7:8002/udp/225.0.4.73:7980
CCTV5-体育,http://27.10.214.7:8002/udp/225.0.4.139:7980
CCTV5-体育,http://27.12.234.98:8001/udp/225.0.4.143:7980
CCTV5-体育,http://27.12.234.98:8001/udp/225.0.4.73:7980
CCTV5-体育,http://27.12.234.98:8001/udp/225.0.4.139:7980
CCTV5-体育,http://183.191.50.247:9003/hls/5/index.m3u8
CCTV5-体育,http://183.191.50.247:9003/hls/6/index.m3u8
CCTV5-体育,http://171.116.254.184:9003/hls/5/index.m3u8
CCTV5-体育,http://171.116.254.184:9003/hls/6/index.m3u8
CCTV5-体育,http://60.8.75.178:9002/hls/7/index.m3u8
CCTV5-体育,http://60.8.75.178:9002/hls/17/index.m3u8
CCTV5-体育,http://116.117.106.71:4022/udp/239.125.2.54:4120
CCTV5-体育,http://116.117.106.71:4022/udp/239.125.1.57:5000
CCTV5-体育,http://112.226.107.85:4000/udp/239.253.254.192:8000
CCTV5-体育,http://112.226.107.85:4000/udp/239.253.254.80:8000
CCTV5-体育,http://124.165.251.82:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://124.165.251.82:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.26.16.53:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.26.16.53:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://27.12.12.227:9998/udp/225.0.4.143:7980
CCTV5-体育,http://27.12.12.227:9998/udp/225.0.4.73:7980
CCTV5-体育,http://27.12.12.227:9998/udp/225.0.4.139:7980
CCTV5-体育,http://183.188.22.54:6000/rtp/226.0.2.209:9584
CCTV5-体育,http://183.188.22.54:6000/rtp/226.0.2.168:9256
CCTV5-体育,http://183.188.22.54:6000/rtp/226.0.2.22:8088
CCTV5-体育,http://27.8.236.24:8008/udp/225.0.4.143:7980
CCTV5-体育,http://27.8.236.24:8008/udp/225.0.4.73:7980
CCTV5-体育,http://27.8.236.24:8008/udp/225.0.4.139:7980
CCTV5-体育,http://123.118.171.46:6688/rtp/239.3.1.173:8001
CCTV5-体育,http://123.118.171.46:6688/rtp/239.3.1.130:8004
CCTV5-体育,http://118.79.19.202:6000/rtp/226.0.2.209:9584
CCTV5-体育,http://118.79.19.202:6000/rtp/226.0.2.168:9256
CCTV5-体育,http://118.79.19.202:6000/rtp/226.0.2.22:8088
CCTV5-体育,http://111.167.32.120:5002/udp/225.1.1.160:5002
CCTV5-体育,http://111.167.32.120:5002/udp/225.1.1.121:5002
CCTV5-体育,http://121.29.215.146:2083/rtp/239.253.92.181:6046
CCTV5-体育,http://121.29.215.146:2083/rtp/239.253.92.82:8013
CCTV5-体育,http://121.19.134.216:808/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://121.19.134.216:808/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://123.14.82.237:9003/hls/6/index.m3u8
CCTV6-电影,http://157.0.89.207:9003/hls/6/index.m3u8
CCTV6-电影,http://116.147.109.239:9003/hls/6/index.m3u8
CCTV6-电影,http://183.188.22.239:6000/rtp/226.0.2.210:9592
CCTV6-电影,http://183.188.22.239:6000/rtp/226.0.2.23:8096
CCTV6-电影,http://1.30.247.80:8686/udp/239.125.2.56:4120
CCTV6-电影,http://112.195.88.126:5000/rtp/239.0.0.15:5140
CCTV6-电影,http://39.80.175.0:85/tsfile/live/2006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://113.201.61.98:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://183.186.68.206:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://119.49.182.4:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://60.223.72.98:8003/rtp/226.0.2.210:9592
CCTV6-电影,http://60.223.72.98:8003/rtp/226.0.2.23:8096
CCTV6-电影,http://123.139.57.170:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://home.yulei.online:9999/rtp/226.0.2.210:9592
CCTV6-电影,http://home.yulei.online:9999/rtp/226.0.2.23:8096
CCTV6-电影,http://iptv.zhangliang.cc:8012/udp/225.0.4.144:7980
CCTV6-电影,http://iptv.zhangliang.cc:8012/udp/225.0.4.140:7980
CCTV6-电影,http://27.15.245.77:10000/udp/225.0.4.144:7980
CCTV6-电影,http://27.15.245.77:10000/udp/225.0.4.140:7980
CCTV6-电影,http://123.12.186.252:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://116.179.125.231:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://116.179.93.169:8082/rtp/226.0.2.210:9592
CCTV6-电影,http://116.179.93.169:8082/rtp/226.0.2.23:8096
CCTV6-电影,http://101.204.85.200:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://182.122.120.175:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://139.208.232.162:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://60.223.72.185:8002/rtp/226.0.2.210:9592
CCTV6-电影,http://60.223.72.185:8002/rtp/226.0.2.23:8096
CCTV6-电影,http://27.11.57.209:8002/udp/225.0.4.144:7980
CCTV6-电影,http://27.11.57.209:8002/udp/225.0.4.140:7980
CCTV6-电影,http://183.184.47.157:8001/rtp/226.0.2.210:9592
CCTV6-电影,http://183.184.47.157:8001/rtp/226.0.2.23:8096
CCTV6-电影,http://60.26.12.157:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://125.43.241.91:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://27.8.236.98:8001/udp/225.0.4.144:7980
CCTV6-电影,http://27.8.236.98:8001/udp/225.0.4.140:7980
CCTV6-电影,http://183.184.6.224:8001/rtp/226.0.2.210:9592
CCTV6-电影,http://183.184.6.224:8001/rtp/226.0.2.23:8096
CCTV6-电影,http://116.138.241.240:9006/rtp/232.0.0.172:1234
CCTV6-电影,http://121.19.134.146:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://139.227.221.241:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://27.9.189.66:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://112.226.228.106:22222/udp/239.253.254.193:8000
CCTV6-电影,http://27.11.48.253:8002/udp/225.0.4.144:7980
CCTV6-电影,http://27.11.48.253:8002/udp/225.0.4.140:7980
CCTV6-电影,http://171.127.237.211:8084/rtp/226.0.2.210:9592
CCTV6-电影,http://171.127.237.211:8084/rtp/226.0.2.23:8096
CCTV6-电影,http://27.10.214.7:8002/udp/225.0.4.144:7980
CCTV6-电影,http://27.10.214.7:8002/udp/225.0.4.140:7980
CCTV6-电影,http://27.12.234.98:8001/udp/225.0.4.144:7980
CCTV6-电影,http://27.12.234.98:8001/udp/225.0.4.140:7980
CCTV6-电影,http://183.191.50.247:9003/hls/7/index.m3u8
CCTV6-电影,http://171.116.254.184:9003/hls/7/index.m3u8
CCTV6-电影,http://60.8.75.178:9002/hls/6/index.m3u8
CCTV6-电影,http://116.117.106.71:4022/udp/239.125.2.56:4120
CCTV6-电影,http://112.226.107.85:4000/udp/239.253.254.193:8000
CCTV6-电影,http://124.165.251.82:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://60.26.16.53:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://27.12.12.227:9998/udp/225.0.4.144:7980
CCTV6-电影,http://27.12.12.227:9998/udp/225.0.4.140:7980
CCTV6-电影,http://183.188.22.54:6000/rtp/226.0.2.210:9592
CCTV6-电影,http://183.188.22.54:6000/rtp/226.0.2.23:8096
CCTV6-电影,http://27.8.236.24:8008/udp/225.0.4.144:7980
CCTV6-电影,http://27.8.236.24:8008/udp/225.0.4.140:7980
CCTV6-电影,http://123.118.171.46:6688/rtp/239.3.1.174:8001
CCTV6-电影,http://118.79.19.202:6000/rtp/226.0.2.210:9592
CCTV6-电影,http://118.79.19.202:6000/rtp/226.0.2.23:8096
CCTV6-电影,http://111.167.32.120:5002/udp/225.1.1.195:5002
CCTV6-电影,http://121.29.215.146:2083/rtp/239.253.92.193:6058
CCTV6-电影,http://121.19.134.216:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://123.14.82.237:9003/hls/7/index.m3u8
CCTV7-国防军事,http://157.0.89.207:9003/hls/7/index.m3u8
CCTV7-国防军事,http://116.147.109.239:9003/hls/7/index.m3u8
CCTV7-国防军事,http://183.188.22.239:6000/rtp/226.0.2.159:9184
CCTV7-国防军事,http://183.188.22.239:6000/rtp/226.0.2.24:8104
CCTV7-国防军事,http://1.30.247.80:8686/udp/239.125.2.63:4120
CCTV7-国防军事,http://1.30.247.80:8686/udp/239.125.1.131:4130
CCTV7-国防军事,http://112.195.88.126:5000/rtp/239.0.0.16:5140
CCTV7-国防军事,http://39.80.175.0:85/tsfile/live/2007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://113.201.61.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-国防军事,http://183.186.68.206:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://119.49.182.4:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://60.223.72.98:8003/rtp/226.0.2.159:9184
CCTV7-国防军事,http://60.223.72.98:8003/rtp/226.0.2.24:8104
CCTV7-国防军事,http://123.139.57.170:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-国防军事,http://home.yulei.online:9999/rtp/226.0.2.159:9184
CCTV7-国防军事,http://home.yulei.online:9999/rtp/226.0.2.24:8104
CCTV7-国防军事,http://iptv.zhangliang.cc:8012/udp/225.0.4.127:7980
CCTV7-国防军事,http://iptv.zhangliang.cc:8012/udp/225.0.4.4:7980
CCTV7-国防军事,http://27.15.245.77:10000/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.15.245.77:10000/udp/225.0.4.4:7980
CCTV7-国防军事,http://123.12.186.252:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://116.179.125.231:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://116.179.93.169:8082/rtp/226.0.2.159:9184
CCTV7-国防军事,http://116.179.93.169:8082/rtp/226.0.2.24:8104
CCTV7-国防军事,http://101.204.85.200:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://182.122.120.175:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://60.223.72.185:8002/rtp/226.0.2.159:9184
CCTV7-国防军事,http://60.223.72.185:8002/rtp/226.0.2.24:8104
CCTV7-国防军事,http://27.11.57.209:8002/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.11.57.209:8002/udp/225.0.4.4:7980
CCTV7-国防军事,http://183.184.47.157:8001/rtp/226.0.2.159:9184
CCTV7-国防军事,http://183.184.47.157:8001/rtp/226.0.2.24:8104
CCTV7-国防军事,http://60.26.12.157:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://125.43.241.91:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://27.8.236.98:8001/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.8.236.98:8001/udp/225.0.4.4:7980
CCTV7-国防军事,http://183.184.6.224:8001/rtp/226.0.2.159:9184
CCTV7-国防军事,http://183.184.6.224:8001/rtp/226.0.2.24:8104
CCTV7-国防军事,http://116.138.241.240:9006/rtp/232.0.0.136:1234
CCTV7-国防军事,http://121.19.134.146:808/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://139.227.221.241:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://27.9.189.66:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://112.226.228.106:22222/udp/239.253.254.233:8000
CCTV7-国防军事,http://27.11.48.253:8002/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.11.48.253:8002/udp/225.0.4.4:7980
CCTV7-国防军事,http://171.127.237.211:8084/rtp/226.0.2.159:9184
CCTV7-国防军事,http://171.127.237.211:8084/rtp/226.0.2.24:8104
CCTV7-国防军事,http://27.10.214.7:8002/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.10.214.7:8002/udp/225.0.4.4:7980
CCTV7-国防军事,http://27.12.234.98:8001/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.12.234.98:8001/udp/225.0.4.4:7980
CCTV7-国防军事,http://183.191.50.247:9003/hls/8/index.m3u8
CCTV7-国防军事,http://171.116.254.184:9003/hls/8/index.m3u8
CCTV7-国防军事,http://60.8.75.178:9002/hls/9/index.m3u8
CCTV7-国防军事,http://116.117.106.71:4022/udp/239.125.2.63:4120
CCTV7-国防军事,http://116.117.106.71:4022/udp/239.125.1.131:4130
CCTV7-国防军事,http://112.226.107.85:4000/udp/239.253.254.233:8000
CCTV7-国防军事,http://124.165.251.82:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://60.26.16.53:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://27.12.12.227:9998/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.12.12.227:9998/udp/225.0.4.4:7980
CCTV7-国防军事,http://183.188.22.54:6000/rtp/226.0.2.159:9184
CCTV7-国防军事,http://183.188.22.54:6000/rtp/226.0.2.24:8104
CCTV7-国防军事,http://27.8.236.24:8008/udp/225.0.4.127:7980
CCTV7-国防军事,http://27.8.236.24:8008/udp/225.0.4.4:7980
CCTV7-国防军事,http://123.118.171.46:6688/rtp/239.3.1.61:8104
CCTV7-国防军事,http://118.79.19.202:6000/rtp/226.0.2.159:9184
CCTV7-国防军事,http://118.79.19.202:6000/rtp/226.0.2.24:8104
CCTV7-国防军事,http://111.167.32.120:5002/udp/225.1.1.138:5002
CCTV7-国防军事,http://121.29.215.146:2083/rtp/239.253.92.194:6059
CCTV7-国防军事,http://121.19.134.216:808/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://123.14.82.237:9003/hls/8/index.m3u8
CCTV8-电视剧,http://157.0.89.207:9003/hls/8/index.m3u8
CCTV8-电视剧,http://116.147.109.239:9003/hls/8/index.m3u8
CCTV8-电视剧,http://183.188.22.239:6000/rtp/226.0.2.211:9600
CCTV8-电视剧,http://183.188.22.239:6000/rtp/226.0.2.25:8112
CCTV8-电视剧,http://1.30.247.80:8686/udp/239.125.2.58:4120
CCTV8-电视剧,http://112.195.88.126:5000/rtp/239.0.0.17:5140
CCTV8-电视剧,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://113.201.61.98:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://183.186.68.206:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://119.49.182.4:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://60.223.72.98:8003/rtp/226.0.2.211:9600
CCTV8-电视剧,http://60.223.72.98:8003/rtp/226.0.2.25:8112
CCTV8-电视剧,http://123.139.57.170:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://home.yulei.online:9999/rtp/226.0.2.211:9600
CCTV8-电视剧,http://home.yulei.online:9999/rtp/226.0.2.25:8112
CCTV8-电视剧,http://iptv.zhangliang.cc:8012/udp/225.0.4.137:7980
CCTV8-电视剧,http://iptv.zhangliang.cc:8012/udp/225.0.4.141:7980
CCTV8-电视剧,http://27.15.245.77:10000/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.15.245.77:10000/udp/225.0.4.141:7980
CCTV8-电视剧,http://123.12.186.252:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://116.179.125.231:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://116.179.93.169:8082/rtp/226.0.2.211:9600
CCTV8-电视剧,http://116.179.93.169:8082/rtp/226.0.2.25:8112
CCTV8-电视剧,http://101.204.85.200:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://182.122.120.175:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://139.208.232.162:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://60.223.72.185:8002/rtp/226.0.2.211:9600
CCTV8-电视剧,http://60.223.72.185:8002/rtp/226.0.2.25:8112
CCTV8-电视剧,http://27.11.57.209:8002/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.11.57.209:8002/udp/225.0.4.141:7980
CCTV8-电视剧,http://183.184.47.157:8001/rtp/226.0.2.211:9600
CCTV8-电视剧,http://183.184.47.157:8001/rtp/226.0.2.25:8112
CCTV8-电视剧,http://60.26.12.157:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://125.43.241.91:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://27.8.236.98:8001/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.8.236.98:8001/udp/225.0.4.141:7980
CCTV8-电视剧,http://183.184.6.224:8001/rtp/226.0.2.211:9600
CCTV8-电视剧,http://183.184.6.224:8001/rtp/226.0.2.25:8112
CCTV8-电视剧,http://116.138.241.240:9006/rtp/232.0.0.173:1234
CCTV8-电视剧,http://121.19.134.146:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://139.227.221.241:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://27.9.189.66:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://112.226.228.106:22222/udp/239.253.254.194:8000
CCTV8-电视剧,http://27.11.48.253:8002/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.11.48.253:8002/udp/225.0.4.141:7980
CCTV8-电视剧,http://171.127.237.211:8084/rtp/226.0.2.211:9600
CCTV8-电视剧,http://171.127.237.211:8084/rtp/226.0.2.25:8112
CCTV8-电视剧,http://27.10.214.7:8002/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.10.214.7:8002/udp/225.0.4.141:7980
CCTV8-电视剧,http://27.12.234.98:8001/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.12.234.98:8001/udp/225.0.4.141:7980
CCTV8-电视剧,http://183.191.50.247:9003/hls/9/index.m3u8
CCTV8-电视剧,http://171.116.254.184:9003/hls/9/index.m3u8
CCTV8-电视剧,http://60.8.75.178:9002/hls/8/index.m3u8
CCTV8-电视剧,http://116.117.106.71:4022/udp/239.125.2.58:4120
CCTV8-电视剧,http://112.226.107.85:4000/udp/239.253.254.194:8000
CCTV8-电视剧,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://60.26.16.53:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://27.12.12.227:9998/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.12.12.227:9998/udp/225.0.4.141:7980
CCTV8-电视剧,http://183.188.22.54:6000/rtp/226.0.2.211:9600
CCTV8-电视剧,http://183.188.22.54:6000/rtp/226.0.2.25:8112
CCTV8-电视剧,http://27.8.236.24:8008/udp/225.0.4.137:7980
CCTV8-电视剧,http://27.8.236.24:8008/udp/225.0.4.141:7980
